t	X_CHL	X_ALG	X_PG	X_TAG	S_CO2	S_A	S_G	S_O2	S_NH	S_NO	S_P	X_N_ALG	X_P_ALG	Q
0.871527778	0	0	0	0	30	5	5	5	12.39622941	13.75	0.407494569	0	0	425.0913008
0.875	0	0	0	0	30	5	5	5	12.39136058	13.75	0.407834008	0	0	425.0913008
0.878472222	0	0	0	0	30	5	5	5	12.38649175	13.75	0.408174052	0	0	425.0913008
0.881944444	0	0	0	0	30	5	5	5	12.38162293	13.75	0.408514697	0	0	425.0913008
0.885416667	0	0	0	0	30	5	5	5	12.3767541	13.75	0.40885594	0	0	425.0913008
0.888888889	0	0	0	0	30	5	5	5	12.37188528	13.75	0.409197775	0	0	425.0913008
0.892361111	0	0	0	0	30	5	5	5	12.36701645	13.75	0.409540201	0	0	425.0913008
0.895833333	0	0	0	0	30	5	5	5	12.36214762	13.75	0.409883211	0	0	425.0913008
0.899305556	0	0	0	0	30	5	5	5	12.3572788	13.75	0.410226804	0	0	425.0913008
0.902777778	0	0	0	0	30	5	5	5	12.35240997	13.75	0.410570974	0	0	425.0913008
0.90625	0	0	0	0	30	5	5	5	12.34754114	13.75	0.410915718	0	0	425.0913008
0.909722222	0	0	0	0	30	5	5	5	12.34267232	13.75	0.411261032	0	0	425.0913008
0.913194444	0	0	0	0	30	5	5	5	12.33780349	13.75	0.411606911	0	0	425.0913008
0.916666667	0	0	0	0	30	5	5	5	12.33293466	13.75	0.411953352	0	0	425.0913008
0.920138889	0	0	0	0	30	5	5	5	12.32806584	13.75	0.412300351	0	0	425.0913008
0.923611111	0	0	0	0	30	5	5	5	12.32319701	13.75	0.412647904	0	0	425.0913008
0.927083333	0	0	0	0	30	5	5	5	12.31832819	13.75	0.412996007	0	0	425.0913008
0.930555556	0	0	0	0	30	5	5	5	12.31345936	13.75	0.413344656	0	0	425.0913008
0.934027778	0	0	0	0	30	5	5	5	12.30859053	13.75	0.413693846	0	0	425.0913008
0.9375	0	0	0	0	30	5	5	5	12.30372171	13.75	0.414043574	0	0	425.0913008
0.940972222	0	0	0	0	30	5	5	5	12.29885288	13.75	0.414393836	0	0	425.0913008
0.944444444	0	0	0	0	30	5	5	5	12.29398405	13.75	0.414744627	0	0	425.0913008
0.947916667	0	0	0	0	30	5	5	5	12.28911523	13.75	0.415095944	0	0	425.0913008
0.951388889	0	0	0	0	30	5	5	5	12.2842464	13.75	0.415447783	0	0	425.0913008
0.954861111	0	0	0	0	30	5	5	5	12.27937758	13.75	0.415800139	0	0	425.0913008
0.958333333	0	0	0	0	30	5	5	5	12.27450875	13.75	0.416153009	0	0	425.0913008
0.961805556	0	0	0	0	30	5	5	5	12.26963992	13.75	0.416506388	0	0	425.0913008
0.965277778	0	0	0	0	30	5	5	5	12.2647711	13.75	0.416860272	0	0	425.0913008
0.96875	0	0	0	0	30	5	5	5	12.25990227	13.75	0.417214657	0	0	425.0913008
0.972222222	0	0	0	0	30	5	5	5	12.25503344	13.75	0.41756954	0	0	425.0913008
0.975694444	0	0	0	0	30	5	5	5	12.25016462	13.75	0.417924915	0	0	425.0913008
0.979166667	0	0	0	0	30	5	5	5	12.24529579	13.75	0.418280779	0	0	425.0913008
0.982638889	0	0	0	0	30	5	5	5	12.24042697	13.75	0.418637128	0	0	425.0913008
