t	X_CHL	X_ALG	X_CH	X_LI	S_CO2	S_A	S_F	S_O2	S_NH	S_NO	S_P	X_N_ALG	X_P_ALG	Q
0.715277778	0	0	0	0	30	5	5	5	38.24843229	0.7	0.356031057	0	0	451.2355231
0.71875	0	0	0	0	30	5	5	5	38.25650705	0.7	0.355800199	0	0	451.2355231
0.722222222	0	0	0	0	30	5	5	5	38.26456659	0.7	0.355568981	0	0	451.2355231
0.725694444	0	0	0	0	30	5	5	5	38.2726109	0.7	0.355337401	0	0	451.2355231
0.729166667	0	0	0	0	30	5	5	5	38.28064	0.7	0.355105453	0	0	451.2355231
0.732638889	0	0	0	0	30	5	5	5	38.28865388	0.7	0.354873135	0	0	451.2355231
0.736111111	0	0	0	0	30	5	5	5	38.29665256	0.7	0.354640442	0	0	451.2355231
0.739583333	0	0	0	0	30	5	5	5	38.30463602	0.7	0.35440737	0	0	451.2355231
0.743055556	0	0	0	0	30	5	5	5	38.31260428	0.7	0.354173917	0	0	451.2355231
0.746527778	0	0	0	0	30	5	5	5	38.32055733	0.7	0.353940078	0	0	451.2355231
0.75	0	0	0	0	30	5	5	5	38.32849516	0.7	0.353705849	0	0	451.2355231
0.753472222	0	0	0	0	30	5	5	5	38.33641778	0.7	0.353471228	0	0	451.2355231
0.756944444	0	0	0	0	30	5	5	5	38.34432517	0.7	0.353236211	0	0	451.2355231
0.760416667	0	0	0	0	30	5	5	5	38.35221733	0.7	0.353000794	0	0	451.2355231
0.763888889	0	0	0	0	30	5	5	5	38.36009425	0.7	0.352764975	0	0	451.2355231
0.767361111	0	0	0	0	30	5	5	5	38.3679559	0.7	0.35252875	0	0	451.2355231
0.770833333	0	0	0	0	30	5	5	5	38.37580229	0.7	0.352292115	0	0	451.2355231
0.774305556	0	0	0	0	30	5	5	5	38.38363338	0.7	0.352055069	0	0	451.2355231
0.777777778	0	0	0	0	30	5	5	5	38.39144917	0.7	0.351817607	0	0	451.2355231
0.78125	0	0	0	0	30	5	5	5	38.39924963	0.7	0.351579728	0	0	451.2355231
0.784722222	0	0	0	0	30	5	5	5	38.40703473	0.7	0.351341427	0	0	451.2355231
0.788194444	0	0	0	0	30	5	5	5	38.41480446	0.7	0.351102702	0	0	451.2355231
0.791666667	0	0	0	0	30	5	5	5	38.42255877	0.7	0.350863551	0	0	451.2355231
0.795138889	0	0	0	0	30	5	5	5	38.43029766	0.7	0.350623971	0	0	451.2355231
0.798611111	0	0	0	0	30	5	5	5	38.43802107	0.7	0.350383958	0	0	451.2355231
0.802083333	0	0	0	0	30	5	5	5	38.44572897	0.7	0.350143511	0	0	451.2355231
0.805555556	0	0	0	0	30	5	5	5	38.45342133	0.7	0.349902627	0	0	451.2355231
0.809027778	0	0	0	0	30	5	5	5	38.46109811	0.7	0.349661304	0	0	451.2355231
0.8125	0	0	0	0	30	5	5	5	38.46875925	0.7	0.349419538	0	0	451.2355231
0.815972222	0	0	0	0	30	5	5	5	38.47640473	0.7	0.349177328	0	0	451.2355231
0.819444444	0	0	0	0	30	5	5	5	38.48403448	0.7	0.348934671	0	0	451.2355231
0.822916667	0	0	0	0	30	5	5	5	38.49164845	0.7	0.348691566	0	0	451.2355231
0.826388889	0	0	0	0	30	5	5	5	38.49924659	0.7	0.348448009	0	0	451.2355231
0.829861111	0	0	0	0	30	5	5	5	38.50682885	0.7	0.348203998	0	0	451.2355231
0.833333333	0	0	0	0	30	5	5	5	38.51439516	0.7	0.347959533	0	0	451.2355231
0.836805556	0	0	0	0	30	5	5	5	38.52194545	0.7	0.347714609	0	0	451.2355231
0.840277778	0	0	0	0	30	5	5	5	38.52947967	0.7	0.347469226	0	0	451.2355231
0.84375	0	0	0	0	30	5	5	5	38.53699774	0.7	0.347223381	0	0	451.2355231
0.847222222	0	0	0	0	30	5	5	5	38.54449958	0.7	0.346977073	0	0	451.2355231
0.850694444	0	0	0	0	30	5	5	5	38.55198512	0.7	0.346730298	0	0	451.2355231
0.854166667	0	0	0	0	30	5	5	5	38.55945429	0.7	0.346483057	0	0	451.2355231
0.857638889	0	0	0	0	30	5	5	5	38.56690699	0.7	0.346235346	0	0	451.2355231
0.861111111	0	0	0	0	30	5	5	5	38.57434314	0.7	0.345987164	0	0	451.2355231
0.864583333	0	0	0	0	30	5	5	5	38.58176265	0.7	0.345738509	0	0	451.2355231
0.868055556	0	0	0	0	30	5	5	5	38.58916542	0.7	0.345489379	0	0	451.2355231
0.871527778	0	0	0	0	30	5	5	5	38.59655136	0.7	0.345239773	0	0	451.2355231
0.875	0	0	0	0	30	5	5	5	38.60392037	0.7	0.344989689	0	0	451.2355231
0.878472222	0	0	0	0	30	5	5	5	38.61127233	0.7	0.344739125	0	0	451.2355231
0.881944444	0	0	0	0	30	5	5	5	38.61860715	0.7	0.34448808	0	0	451.2355231
0.885416667	0	0	0	0	30	5	5	5	38.6259247	0.7	0.344236552	0	0	451.2355231
0.888888889	0	0	0	0	30	5	5	5	38.63322487	0.7	0.343984539	0	0	451.2355231
0.892361111	0	0	0	0	30	5	5	5	38.64050754	0.7	0.343732041	0	0	451.2355231
0.895833333	0	0	0	0	30	5	5	5	38.64777258	0.7	0.343479054	0	0	451.2355231
0.899305556	0	0	0	0	30	5	5	5	38.65501987	0.7	0.343225579	0	0	451.2355231
0.902777778	0	0	0	0	30	5	5	5	38.66224926	0.7	0.342971612	0	0	451.2355231
0.90625	0	0	0	0	30	5	5	5	38.66946063	0.7	0.342717154	0	0	451.2355231
0.909722222	0	0	0	0	30	5	5	5	38.67665383	0.7	0.342462202	0	0	451.2355231
0.913194444	0	0	0	0	30	5	5	5	38.6838287	0.7	0.342206755	0	0	451.2355231
0.916666667	0	0	0	0	30	5	5	5	38.69098511	0.7	0.341950811	0	0	451.2355231
0.920138889	0	0	0	0	30	5	5	5	38.69812289	0.7	0.34169437	0	0	451.2355231
0.923611111	0	0	0	0	30	5	5	5	38.70524189	0.7	0.341437429	0	0	451.2355231
0.927083333	0	0	0	0	30	5	5	5	38.71234193	0.7	0.341179987	0	0	451.2355231
0.930555556	0	0	0	0	30	5	5	5	38.71942285	0.7	0.340922043	0	0	451.2355231
0.934027778	0	0	0	0	30	5	5	5	38.72648448	0.7	0.340663596	0	0	451.2355231
0.9375	0	0	0	0	30	5	5	5	38.73352663	0.7	0.340404643	0	0	451.2355231
0.940972222	0	0	0	0	30	5	5	5	38.74054912	0.7	0.340145184	0	0	451.2355231
0.944444444	0	0	0	0	30	5	5	5	38.74755175	0.7	0.339885217	0	0	451.2355231
0.947916667	0	0	0	0	30	5	5	5	38.75453434	0.7	0.339624741	0	0	451.2355231
0.951388889	0	0	0	0	30	5	5	5	38.76149669	0.7	0.339363754	0	0	451.2355231
0.954861111	0	0	0	0	30	5	5	5	38.76843858	0.7	0.339102256	0	0	451.2355231
0.958333333	0	0	0	0	30	5	5	5	38.77535981	0.7	0.338840243	0	0	451.2355231
0.961805556	0	0	0	0	30	5	5	5	38.78226016	0.7	0.338577716	0	0	451.2355231
0.965277778	0	0	0	0	30	5	5	5	38.78913942	0.7	0.338314673	0	0	451.2355231
0.96875	0	0	0	0	30	5	5	5	38.79599734	0.7	0.338051111	0	0	451.2355231
0.972222222	0	0	0	0	30	5	5	5	38.80283371	0.7	0.33778703	0	0	451.2355231
0.975694444	0	0	0	0	30	5	5	5	38.80964829	0.7	0.337522429	0	0	451.2355231
0.979166667	0	0	0	0	30	5	5	5	38.81644082	0.7	0.337257305	0	0	451.2355231
0.982638889	0	0	0	0	30	5	5	5	38.82321106	0.7	0.336991657	0	0	451.2355231
